id,title,year,rating,popularity
92393,Detective Dee and the Mystery of the Phantom Flame (Di Renjie),2010,3.21262,80
92399,Hurry Sundown,1967,3.08007,4
92408,Batch '81,1982,2.91295,4
92412,Forever Yours (Ikuisesti sinun),2011,3.4641,4
92416,Kariera Nikosia Dyzmy,2002,3.349,7
92420,Chronicle,2012,3.42918,2652
92424,Dottie Gets Spanked,1993,3.19186,10
92427,Woman in Love (Rubbeldiekatz),2011,2.08122,15
92437,Toast,2010,2.97506,67
92448,Bucky Larson: Born to Be a Star,2011,1.26949,40
92455,Can Mr. Smith Get to Washington Anymore?,2006,3.36587,5
92471,Cass Timberlane,1947,3,1
92475,All Watched Over by Machines of Loving Grace,2011,3.75373,156
92477,Yes: 9012 Live,1985,1.73205,2
92479,Kisses for My President,1964,1.22474,2
92481,Third Star,2010,3.37663,46
92483,Living Proof,2008,3.6199,6
92507,Safe House,2012,3.30415,1374
92511,Swamp Shark,2011,1.42333,15
92514,Moon of the Wolf,1972,1.67234,6
92516,She Gods of Shark Reef,1958,2.79181,4
92518,King Kong Escapes (Kingu Kongu no gyakushû),1967,2.01702,15
92522,Frisco Jenny,1932,3.59473,5
92593,Special Bulletin,1983,3.72792,5
92613,Holding Trevor,2007,1.63926,11
92633,The Castle of Sand,1974,3.37199,6
92635,At Home by Myself... with You,2009,3.12866,3
92637,Pitfall (Otoshiana),1962,3.09865,47
92639,Casual Relations,1973,3,1
92641,Warsaw Bridge (Pont de Varsòvia),1990,2.95181,6
92643,Monsieur Lazhar,2011,3.67999,291
92646,Tin Pan Alley,1940,2.71081,4
92648,BookWars,2000,3,1
92652,Windfall,2010,2.73065,9
92658,Kino-Eye (Kinoglaz),1924,2.68674,10
92660,Silence (Chinmoku),1971,2.74415,8
92672,Casey Jones,2011,4,1
92674,Janie Jones,2010,3.26956,14
92676,Thirteen Women,1932,1.85948,9
92681,Journey 2: The Mysterious Island,2012,2.51616,404
92683,Stella Does Tricks,1996,3.03884,6
92691,Hoodoo Ann,1916,2.97196,3
92694,Perfect Sense,2011,3.41183,400
92702,Johnny Cash at Folsom Prison,2008,3.54417,25
92713,Forest of Bliss,1986,3.1908,5
92715,The Artist,2008,3.49528,10
92719,Tim and Eric's Billion Dollar Movie,2012,2.39442,88
92730,Rollo and the Woods Sprite (Rölli ja metsänhenki),2001,2.2675,17
92738,Beautiful Kate,2009,3.29506,21
92740,Chapiteau-show (Shapito-shou),2011,2.97577,34
92751,Kokowääh,2011,2.89638,49
92756,Hearts of the West,1975,3.05612,9
92758,When Love Is Not Enough: The Lois Wilson Story,2010,2.2161,7
92768,Sixpack (Pussikaljaelokuva),2011,2.65015,37
92783,Latin Music USA,2009,5,1
92787,OKA!,2011,3.10723,3
92789,Bombay Beach,2011,3.33818,14
92793,Rusalochka (The Little Mermaid),1976,2.00742,17
92804,Bodyguards and Assassins,2009,3.46886,39
92829,Smokin' Aces 2: Assassins' Ball,2010,2.2352,83
92841,Winter in Wartime (Oorlogswinter),2008,3.25407,46
92845,Untamed Youth,1957,1.5137,4
92847,God's Gift to Women,1931,
92852,Ricky Rapper and the Bicycle Thief (Risto Räppääjä ja polkupyörävaras),2009,2.94576,8
92872,Plans for Tomorrow (Planes para mañana),2010,2.73861,2
92874,Born to Be Bad,1934,2.96177,6
92881,Such Is Life (Así es la vida...),2000,2.73861,2
92894,Balkan Spy (Balkanski spijun),1984,3.47386,17
92904,We Were Here,2011,3.76556,57
92906,Girls on the Road (a.k.a. Hot Summer Week),1973,2.23607,2
92910,Happy End,1967,3.50904,23
92918,New York in the 50's,2000,3,2
92935,Kaleidoscope,1966,2.81731,4
92938,Ghost Rider: Spirit of Vengeance,2012,1.88214,770
92948,Film About a Woman Who...,1974,1.11803,2
92951,Dos,2011,2.11474,4
92954,Prayers for Bobby,2009,3.50357,102
92956,Little Criminals,1995,4.1833,2
92963,Bustin' Down the Door,2009,4.09518,4
92966,Love Wrecked,2005,2.79496,66
92980,Comanche Territory (Territorio comanche),1997,3,2
93002,Father Takes a Wife,1941,3.5,1
93004,Adventures in Manhattan,1936,3,1
93014,Perifery (Härmä),2012,2.9995,24
93022,Miss Nobody,2010,3.30795,20
93024,Retreat,2011,2.89685,61
93029,Guy and Madeline on a Park Bench,2009,2.32763,15
93037,Her Highness and the Bellboy,1945,3.22371,4
93061,October Baby,2011,3.33877,39
93063,Khodorkovsky,2011,2.1131,9
93070,Ursul,2011,2.18976,3
93083,Live Music,2009,0.5,1
93116,Paris Belongs to Us (Paris nous appartient),1961,3.47676,16
93126,Bag of Bones,2011,2.33944,51
93132,Seven Days in Utopia,2011,2.36386,14
93136,One of Our Dinosaurs Is Missing,1975,3.02909,8
93142,Wrong Turn 4,2011,2.50419,78
93164,Sleep Tight (Mientras duermes),2011,3.43841,207
93172,Arena,2011,2.32548,35
93181,Mail Order Bride,1964,2.73861,2
93185,Poppy Shakespeare,2008,3.74166,4
93187,Freedom,2000,2.9015,4
93193,Red Hill,2010,2.505,31
93196,Zone Troopers,1985,1.96323,15
93208,Mickey's The Prince and the Pauper,1990,2.96138,61
93217,Dr. Goldfoot and the Girl Bombs (Le spie vengono dal semifreddo),1966,2.03603,8
93240,Children Who Chase Lost Voices from Deep Below (Hoshi o ou kodomo) (Journey to Agartha),2011,3.3274,154
93242,Gone,2012,3.03567,198
93265,Courageous,2011,3.27772,147
93267,Flywheel,2003,3.05261,24
93270,Project X,2012,2.87416,1050
93272,Dr. Seuss' The Lorax,2012,2.88608,1068
93295,Mr. Moto's Last Warning,1939,3.14816,9
93297,Act of Valor,2012,3.25206,379
93320,Trailer Park Boys,1999,3.26494,73
93322,Don Quixote,1933,3.03326,7
93324,Undefeated,2011,3.55011,71
93326,This Means War,2012,2.9034,1283
93328,One A.M.,1916,2.53378,21
93363,John Carter,2012,2.92123,2511
93365,Canned Dreams (Säilöttyjä unelmia),2012,3.40954,16
93367,Sunnyside,1919,2.14759,13
93376,When We Leave (Die Fremde),2010,3.11972,14
93391,10 Mountains 10 Years,2010,2.44949,2
93393,Great Directors,2009,2.92402,3
93397,Something Big,1971,2.28943,3
93404,Queen: Days of Our Lives,2011,3.55985,38
93406,Police,1916,1.8268,8
93408,Behind the Screen,1916,1.99839,14
93418,Easy Street,1917,2.69312,35
93422,Starbuck,2011,3.62625,141
93432,Forks Over Knives,2011,3.37757,148
93437,Deserter (Dezertir),1933,2.97196,3
93439,Skies Above the Landscape (Nebo iznad krajolika),2006,2.5,2
93441,United Red Army (Jitsuroku Rengo Sekigun: Asama sanso e no michi),2007,3.87013,5
93443,Goon,2011,3.18238,589
93448,Landscape with a Woman (Zena s krajolikom),1989,3.74166,2
93450,Blind Pig Who Wants to Fly (Babi buta yang ingin terbang),2008,2.73861,2
93455,¡Qué hacer!,1970,2.95804,2
93463,Eye of the Devil,1966,2.59269,7
93467,Listen to Your Heart,2010,3.20378,24
93469,Dead on Time,1983,3.68893,6
93473,Pale Cocoon (Peiru Kokun),2006,3.18391,42
93490,Law of the Lawless (Brigada),2002,3.71637,17
93492,Like Water,2011,3.30324,8
93496,Cencoroll,2009,3.48782,31
93498,Game Change,2012,3.52506,392
93500,Kill by Inches,1999,2.12132,2
93510,21 Jump Street,2012,3.40779,6613
93516,Blackballed: The Bobby Dukes Story,2004,3.48384,9
93520,Adventures of Captain Marvel,1941,2.11856,11
93522,Captain Midnight,1942,2.62074,3
93529,Submission (Underkastelsen),2010,3,1
93533,City of Fear,1959,3.01367,8
93535,Treed Murray,2001,3.33643,5
93544,Satan Never Sleeps,1962,1.41262,5
93547,S.O.S. Coast Guard,1937,2.64575,2
93550,Yes Or No,2010,3.26076,9
93552,Blind (Beul-la-in-deu),2011,3.21057,25
93563,Lockout,2012,2.92547,626
93568,Punksters & Youngsters (Punk - Tauti joka ei tapa),2008,3.41102,9
93570,Bedevilled (Kim Bok-nam salinsageonui jeonmal),2010,3.42973,84
93572,Lucky,2011,2.43469,28
93574,Resurrect Dead: The Mystery of the Toynbee Tiles,2011,3.50678,38
93583,Caltiki the Undying Monster,1959,2.5164,8
93610,Space Battleship Yamato,2010,2.71063,74
93618,Zero Bridge,2008,3.5,1
93628,Family Meeting,2007,4.12129,3
93641,Wreckers,2011,3.31988,14
93649,Fat Head,2009,3.07712,16
93652,Public Housing,1997,2.86346,6
93656,Last Exit,2003,1.5,1
93659,Verbo,2011,2.02577,7
93669,La nación clandestina,1990,4,2
93674,Passion of Love (Passione d'amore),1981,3.51623,6
93693,Casa de mi Padre,2012,2.41073,143
93700,Corman's World: Exploits of a Hollywood Rebel,2011,3.7944,40
93702,Tropical Fish (Re dai yu),1995,2.79754,4
93717,Listy do M.,2011,3.46693,16
93719,Dragon Age: Redemption,2011,2.66232,11
93721,Jiro Dreams of Sushi,2011,3.82658,1621
93723,Damsels in Distress,2011,2.85176,135
93729,Pageant,2008,3.36369,9
93733,White Night Wedding (Brúðguminn),2008,3.42419,8
93740,Salmon Fishing in the Yemen,2011,3.31833,506
93742,Hotel,1967,3.30193,6
93748,Eden of the East the Movie I: The King of Eden (Higashi no Eden Gekijoban),2009,3.18643,69
93750,Eden of the East the Movie II: Paradise Lost (Higashi no Eden Gekijôban II: Paradise Lost),2010,3.21205,52
93752,Saving Face,2012,3.75432,9
93757,Admiral Yamamoto,1968,3.74166,2
93766,Wrath of the Titans,2012,2.56572,954
93775,Seitsemän veljestä,1939,3.09599,4
93782,Paan Singh Tomar,2010,3.40413,40
93792,Four Sided Triangle,1953,3.11787,4
93801,Answers to Nothing,2011,1.96799,8
93803,4:44 Last Day on Earth,2011,2.72676,41
93805,Iron Sky,2012,2.86662,870
93819,Absentia,2011,3.17095,135
93821,There's Something Wrong with Aunt Diane,2011,3.4926,34
93831,American Reunion (American Pie 4),2012,2.81951,1126
93834,Ticked-Off Trannies with Knives,2010,2.52603,7
93838,The Raid: Redemption,2011,3.61129,2195
93842,Delicacy (La délicatesse),2011,3.41712,71
93855,God Bless America,2011,3.393,769
93865,Frankenstein,1910,3.04265,31
93885,Osmosis (Osmose),2003,3.3541,2
93892,Romantics Anonymous (Les émotifs anonymes),2010,3.41272,151
93900,Popatopolis,2009,3.51948,5
93905,The Gamma People,1956,3,1
93909,Yumurta (Egg),2007,2.32475,11
93911,Village People Radio Show (Apa khabar orang kampung),2007,2.73861,2
93916,Genesis,1998,2.92857,17
93921,Housefull 2,2012,2.73345,22
93923,Agent Vinod,2012,1.80874,16
93928,After...,2006,1.88597,6
93931,Lust for Gold (Duhul aurului),1974,2.5,1
93933,Footnote (Hearat Shulayim),2011,3.20056,81
93939,Café de Flore,2011,3.58319,92
93946,L!fe Happens,2012,2.72914,26
93948,Midnight Movie,2008,2.87466,17
93954,Silent House,2011,2.58004,112
93970,Helsinki Napoli All Night Long,1987,2.97895,8
93988,North & South,2004,3.71497,376
94015,Mirror Mirror,2012,2.68857,673
94018,Battleship,2012,2.38752,1439
94024,Louis Theroux: The Most Hated Family in America in Crisis,2011,3.79886,92
94027,Uwasa No Onna (The Woman in the Rumor) (Her Mother's Profession),1954,2.70192,5
94041,Appropriate Adult,2011,3.57618,15
94044,Terraferma,2011,3.05732,15
94061,Madhouse,1974,2.67486,23
94068,Goodbye First Love,2011,3.16023,24
94074,Rush: Beyond the Lighted Stage,2010,3.28711,64
94076,Position Among The Stars (Stand van de Sterren),2010,3.5,1
94101,Crime After Crime,2011,1.87836,10
94103,Black Pond,2011,3.56329,9
94107,18 Years Later (Diciotto anni dopo),2010,3.4641,2
94112,Twelve,2010,2.47479,21
94122,Comic-Con Episode IV: A Fan's Hope,2011,2.92958,36
94126,Bullhead (Rundskop),2011,3.5152,158
94128,Drummer-Crab (Le Crabe-Tambour),1977,3.60253,7
94130,Bully,2011,3.36922,94
94142,Uncovered,1995,2.86256,14
94146,Flower in Hell (Jiokhwa),1958,3.23165,3
94148,White Mountains (Belyie gory),1964,2.95804,2
94155,Listen to Britain,1942,2.71755,15
94186,Barrier (Bariera),1966,1.91293,3
94188,Crazy Sexy Cancer,2007,2.44949,2
94190,Aakrosh,2010,2.59843,9
94204,Androcles and the Lion,1952,2.35075,6
94218,Super Demetrios,2012,2.36188,5
94271,Voyage to the End of the Universe (Ikarie XB 1),1963,3.10286,19
94278,Muzi v nadeji,2011,3.52358,28
94280,Spud,2010,3.1326,18
94283,Black Sun (Kuroi taiyô),1964,3.15818,3
94291,Judgment in Berlin,1988,3.16228,2
94299,Elsewhere,2009,2.35631,19
94306,One Body Too Many,1944,1.7199,4
94308,Slim Carter,1957,0.5,1
94310,In the Hands of the Gods,2007,1.95743,3
94323,Think Like a Man,2012,3.02452,137
94350,Nob Hill,1945,1.83142,4
94352,Bride Flight,2008,3.20198,16
94365,Chained for Life,1951,2,1
94401,If a Tree Falls: A Story of the Earth Liberation Front,2011,3.48737,44
94405,Safe,2012,3.13169,613
94410,Hamlet,2009,3.68574,69
94417,Diaries Notes and Sketches (Walden),1969,3.25315,4
94419,3rd World Hero (Bayaning Third World),2000,3.03659,3
94421,Fruitcake,2003,1.49535,4
94425,Kept Husbands,1931,2.65665,3
94427,Shadow Kill,2002,3.65931,3
94433,Guilty Hands,1931,2.97895,4
94444,Feast III: The Happy Finish,2009,1.9637,39
94469,Red Dog,2011,3.71686,104
94471,Any Questions for Ben?,2012,2.98315,5
94473,Sweet Bunch (Glykia symmoria),1983,3.0657,9
94475,Amu,2005,3.32686,4
94478,Dark Shadows,2012,2.64564,1734
94480,The Scorpion King: Rise of a Warrior,2008,1.92697,125
94482,Big Boys Gone Bananas!*,2011,3.31411,16
94486,Ciao Bella,2007,1.49628,5
94491,Daylight,2010,2.44465,12
94537,Angels Crest,2011,2.86461,10
94539,Viva Riva!,2010,1.57682,12
94545,Among Wolves (Entrelobos),2010,2.28943,3
94558,Beyond the Black Rainbow,2010,2.90129,165
94653,Creature,2011,1.23277,13
94663,Vicky Donor,2012,3.62727,74
94666,Zig Zag,1970,
94668,Extraordinary Stories (Historias extraordinarias),2008,3.97906,9
94670,Small Town of Anara (Qalaqi Anara),1978,4,2
94672,Across the Line: The Exodus of Charlie Wright,2010,2.84027,6
94675,Three Steps Above Heaven,2010,2.62064,57
94679,Thrive,2011,3.1596,19
94725,Bombay Talkie,1970,2.5,1
94727,Border Radio,1987,3.43884,6
94729,Beyond All Boundaries,2009,3.5,1
94733,Keyhole,2011,2.40581,24
94750,My Blue Heaven,1950,1.91181,6
94752,Gifted Hands: The Ben Carson Story,2009,3.43375,91
94760,Chains (Catene),1949,3.3247,3
94765,Lumberjacking (Nuoruuteni savotat),1988,3.27222,5
94767,Safrana or Freedom of Speech (Safrana ou le droit à la parole),1978,4,1
94772,Galileo,1975,3.74166,4
94777,Men in Black III (M.III.B.) (M.I.B.³),2012,3.17982,5248
94780,Snow White and the Huntsman,2012,2.65897,1729
94786,Pine Flat,2006,2.97196,3
94788,Back Street,1941,3.24037,4
94790,Where East Is East,1929,1.32288,2
94799,Sound of My Voice,2011,3.30218,284
94803,Night of the Demons,2009,2.36192,30
94808,Someone Like You (Unnaipol Oruvan),2009,4.00533,7
94810,Eva,2011,3.59227,118
94813,Chernobyl Diaries,2012,2.42248,221
94815,Chicken with Plums (Poulet aux prunes),2011,3.24804,64
94817,Escuela de seducción,2004,3.10723,3
94819,You Can't Win 'Em All,1970,2.46215,4
94837,Hemingway & Gellhorn,2012,2.98445,49
94841,Hick,2011,2.85936,100
94864,Prometheus,2012,3.14419,7599
94891,Phyllis and Harold,2008,3.82586,3
94893,Letters to God,2010,3.21414,20
94896,Bernie,2011,3.31962,754
94900,Desi Boyz,2011,2.81616,28
94902,Ten North Frederick,1958,3.27785,6
94904,3 A.M.,2001,2.82843,2
94917,Deadline - U.S.A.,1952,3.06821,22
94919,Inhale,2010,3.21065,19
94931,Take This Waltz,2011,3.32569,301
94933,Berlin 36,2011,3.5,1
94939,Sound of Noise,2010,3.57891,115
94945,Dr. Crippen,1964,2.73861,2
94953,Wanderlust,2012,2.74727,402
94955,Harriet Craig,1950,3.6531,7
94957,Ladies They Talk About,1933,3.18538,9
94959,Moonrise Kingdom,2012,3.80208,7939
94965,There Be Dragons,2011,2.63451,18
94967,Texas Killing Fields,2011,2.60983,77
94969,Kahaani,2012,3.6243,221
94978,I Wish (Kiseki),2011,3.44721,62
94980,Stavisky...,1974,3.45123,7
94982,Never Take Candy from a Stranger (Never Take Sweets from a Stranger),1960,3.47603,6
94985,Get the Gringo,2012,3.216,664
94998,5 Days of War,2011,2.13572,40
95002,Contagion / Bio Slime,2010,2.75146,41
95007,Entr'acte,1924,3.08845,24
95012,Tracy Morgan: Black and Blue,2010,3,2
95018,Salomè,1972,3.47603,3
95021,Outer Space,2000,2.83765,33
95026,Exporting Raymond,2010,3.08836,39
95028,Appointment with Danger,1951,3.06136,7
95032,Vares: The Kiss of Evil (Vares - Pahan suudelma),2011,2.60384,16
95036,Late Bloomers,2011,1.86396,5
95052,Hide and Seek,2000,2.05357,6
95058,Cosmopolis ,2012,2.38223,334
95069,Chimpanzee,2012,3.29085,34
95088,Safety Not Guaranteed,2012,3.44012,1962
95105,Madagascar 3: Europe's Most Wanted,2012,2.87464,1226
95107,Bunnyman,2011,1.5,1
95109,Athena,1954,3,1
95133,Blackthorn,2011,3.04073,50
95135,Your Sister's Sister,2011,3.4435,287
95157,Kidnapped,2010,2.80865,23
95159,This Special Friendship (Les amitiés particulières),1964,3.77753,13
95165,Dragon Ball Z the Movie: The World's Strongest (a.k.a. Dragon Ball Z: The Strongest Guy in The World) (Doragon bôru Z: Kono yo de ichiban tsuyoi yatsu),1990,2.55571,46
95167,Brave,2012,3.35013,6272
95182,Dragon Ball Z the Movie: The Tree of Might (Doragon bôru Z 3: Chikyû marugoto chô kessen),1990,2.68615,46
95185,Dangerous Liaisons,2007,3.2077,10
95197,Bel Ami,2012,2.40613,64
95199,What to Expect When You're Expecting,2012,2.74142,317
95201,To Rome with Love,2012,3.09742,650
95207,Abraham Lincoln: Vampire Hunter,2012,2.59762,1133
95214,Mad Dog Coll,1961,3,1
95218,First Position,2011,3.69984,81
95223,4.3.2.1,2010,2.77522,42
95230,Macbeth in Manhattan,1999,2.5,1
95232,Beauty #2,1965,0.956466,3
95234,Wings in the Dark,1935,2.91113,7
95237,Detention,2012,2.80884,103
95288,Confession,1937,3.21415,7
95290,Kind Lady,1935,3,1
95294,Planet B-Boy,2007,3,6
95296,For Greater Glory: The True Story of Cristiada,2012,2.73462,21
95298,Woochi: The Demon Slayer,2009,3.52444,36
95300,Scusa ma ti chiamo amore,2008,2.87606,29
95302,Torpedo Bombers (Torpedonostsy),1983,3.0411,3
95305,Taxi Hunter (Di shi pan guan),1993,3.91487,3
95307,Rock of Ages,2012,2.58517,340
95309,Seeking a Friend for the End of the World,2012,3.27805,1366
95311,Presto,2008,3.73746,738
95375,Boundin',2003,3.23113,218
95441,Ted,2012,2.8492,5436
95449,Magic Mike,2012,2.82242,813
95461,Revenge of the Electric Car,2011,3.6109,29
95477,Blood of the Vampire,1958,2.10316,8
95484,Pulgasari,1985,2.01946,11
95488,On the Road,2012,2.89864,212
95494,Joffrey: Mavericks of American Dance,2012,5,1
95504,Virtual JFK: Vietnam If Kennedy Had Lived,2008,3.85996,6
95506,Extraterrestrial (Extraterrestre),2011,2.69919,28
95508,Cleanskin,2012,3.00294,77
95521,Reminiscences of a Journey to Lithuania,1972,2.41988,12
95529,ID:A,2011,3.22925,6
95533,Coup de grâce (Der Fangschuß),1976,2.79503,17
95543,Ice Age 4: Continental Drift,2012,2.91242,1509
95558,Beasts of the Southern Wild,2012,3.50656,1062
95560,Dangerous Davies: The Last Detective,1981,3,1
95563,Dynamite,1929,3.5,2
95567,People Like Us,2012,3.46452,215
95570,Crazed Fruit (Kurutta kajitsu),1956,2.67542,16
95572,Cruel Gun Story (Kenjû zankoku monogatari),1964,3.19546,7
95576,Euridice BA 2O37 (Evridiki BA 2O37),1975,2.18976,3
95583,Savages,2012,2.88679,419
95591,Rat King,2012,2.40655,8
95595,Bela Kiss: Prologue,2013,2.50882,9
95597,Ticket To Romance (En enkelt til Korsør),2008,3,1
95602,Once Upon a Time in Phuket (En gång i Phuket),2011,2.52068,18
95604,The War,2007,3.56266,57
95611,Mooz-lum,2011,2.80527,7
95617,Scorcher,2002,1.5,1
95633,Spirit Camp,2009,2.3811,3
95643,Maya,1966,
95654,Geri's Game,1997,3.77137,996
95658,My Last Day Without You (Nie mehr ohne Dich),2011,2.88682,8
95668,Red Rover,2003,2.82843,2
95670,Tyler Perry's Madea's Witness Protection,2012,2.40322,50
95697,No Problem,2010,2.4323,4
95717,Treasure Island,2012,2.26571,16
95732,Vampires,2010,2.29954,10
95742,Someday This Pain Will Be Useful to You,2011,3.1302,13
95744,2 Days in New York,2012,2.85088,143
95746,Radio On,1980,3.50312,8
95748,2010: Moby Dick,2010,1.5874,6
95750,Promise of the Flesh (Yukcheui yaksok),1975,2.12132,2
95752,Terminal USA,1993,2.39558,6
95754,From Beginning to End (Do Começo ao Fim),2009,3.04476,34
95761,Killer Joe,2011,3.23606,569
95767,Power (Jew Süss),1934,4,1
95773,King of Thorn (King of Thorns) (Ibara no O),2009,3.12683,38
95784,Intohimon vallassa,1947,3.24037,6
95796,Anaconda: The Offspring,2008,1.0495,32
95804,Wild Bill,2011,3.21477,72
95814,Pete Smalls Is Dead,2010,2.51294,7
95816,Being Flynn,2012,3.16819,71
95830,Drums,1938,2.76632,5
95832,Elephant Boy,1937,3.54258,4
95843,Goodbye Charlie,1964,2.49978,13
95854,Rage (Rabia),2009,3.24037,2
95856,Knick Knack,1989,3.26885,233
95858,For the Birds,2000,3.74299,1242
95873,Ruby Sparks,2012,3.53855,1028
95875,Total Recall,2012,2.92489,2733
95890,Le Donk & Scor-zay-zee,2009,2.7993,12
95896,388 Arletta Avenue,2011,2.15741,9
95898,The Craigslist Killer,2011,2.71002,13
95969,Vampire Journals,1997,2.2144,10
95971,Dikkenek,2006,3.26597,43
96020,Sidewalls (Medianeras),2011,3.54723,161
96022,Dick Tracy vs. Cueball,1946,2.60847,6
96024,Stash House,2012,2.86256,7
96054,Steak,2007,3.23872,26
96058,Neil Young Journeys,2012,2.47385,21
96064,Dragon Eyes,2012,1.98863,21
96071,Bag It,2010,3.97443,13
96075,Bleak House,2005,3.67834,77
96079,Skyfall,2012,3.57142,10350
96084,Hands Over the City (Le mani sulla città),1963,3.17516,13
96096,Mais qui a tué Pamela Rose ?,2003,3.01859,21
96098,Louise-Michel,2008,3.32774,23
96114,Brake,2012,2.74646,46
96121,Hope Springs,2012,2.96128,262
96131,K-20: The Fiend with Twenty Faces,2008,2.81731,4
96144,Warning from Space (Uchûjin Tôkyô ni arawaru),1956,1.96799,4
96146,Logan's War: Bound by Honor,1998,1.14471,3
96160,33 Postcards,2011,2.17794,4
96176,Tender Comrade,1943,2.50665,3
