movieid,tagid,score
3397,406,0.7717499999999999
3397,417,0.56025
3397,471,0.379
3397,526,0.8360000000000001
3397,603,0.813
3397,681,0.99125
3397,686,0.91475
3397,827,0.8845000000000001
3397,1007,0.7115
3398,166,0.7485
3398,406,0.80925
3398,679,0.41374999999999995
3398,681,0.9924999999999999
3398,684,0.60825
3398,686,0.8995
3398,704,0.8975
3398,827,0.8505
3398,1007,0.9555
3399,27,0.8967499999999999
3399,38,0.05725000000000002
3399,39,0.04075000000000001
3399,111,0.55325
3399,183,0.17099999999999999
3399,204,0.9484999999999999
3399,412,0.641
3399,795,0.07724999999999999
3399,855,0.70425
3399,867,0.7662500000000001
3399,1007,0.69525
3400,45,0.2445
3400,64,0.9795
3400,213,0.203
3400,285,0.1375
3400,304,0.9784999999999999
3400,326,0.13524999999999998
3400,1028,0.60025
3402,529,0.81
3403,12,0.8294999999999999
3406,164,0.9272499999999999
3406,1096,0.9125000000000001
3408,110,0.98525
3408,115,0.9942500000000001
3408,134,0.5725
3408,262,0.8835
3408,358,0.4085
3408,439,0.85625
3408,465,0.91225
3408,558,0.65425
3408,597,0.93225
3408,745,0.921
3408,936,0.7155
3408,1047,0.98325
3409,39,0.17325000000000002
3409,292,0.998
3409,344,0.59125
3409,406,0.8325
3409,414,0.36650000000000005
3409,417,0.15625
3409,456,0.58275
3409,464,0.49850000000000005
3409,505,0.19524999999999998
3409,522,0.98275
3409,901,0.74525
3409,927,0.93825
3409,991,0.938
3409,999,0.9157500000000001
3409,1013,0.9652499999999999
3409,1014,0.9592499999999999
3409,1025,0.5515
3412,10,0.27075000000000005
3412,12,0.2375
3412,29,0.60625
3412,62,0.97325
3412,107,0.8345
3412,178,0.512
3412,323,0.6115
3412,374,0.37275
3412,519,0.33275
3412,530,0.8532500000000001
3412,695,0.8075000000000001
3412,744,0.24275000000000002
3412,998,0.7165
3412,1109,0.9317500000000001
3413,393,0.9355
3413,850,0.43025
3413,931,0.9225000000000001
3414,520,0.6105
3414,556,0.99925
3414,835,0.39149999999999996
3414,863,0.9472499999999999
3415,86,0.64775
3415,203,0.93875
3415,212,0.899
3415,250,0.5195
3415,319,0.782
3415,325,0.96825
3415,351,0.992
3415,618,0.91875
3415,634,0.96025
3415,639,0.9964999999999999
3415,671,0.269
3415,717,0.47875
3415,790,0.8082499999999999
3415,845,0.9937499999999999
3415,869,0.9332499999999999
3415,995,0.97
3415,1092,0.8525
3417,947,0.8460000000000001
3418,170,0.43500000000000005
3418,183,0.40800000000000003
3418,201,0.9079999999999999
3418,439,0.8885000000000001
3418,676,0.07200000000000001
3418,725,0.34524999999999995
3418,838,0.72525
3418,854,0.9430000000000001
3418,855,0.8999999999999999
3418,986,0.32799999999999996
3418,1084,0.45675
3418,1116,0.9875
3420,262,0.9897499999999999
3420,263,0.93225
3420,323,0.9555
3420,597,0.9937499999999999
3420,598,0.9984999999999999
3420,838,0.9404999999999999
3420,999,0.8632500000000001
3421,7,0.6785
3421,124,0.925
3421,155,0.08500000000000002
3421,215,0.9704999999999999
3421,227,0.9702500000000001
3421,230,0.97925
3421,328,0.917
3421,379,0.75325
3421,684,0.19324999999999998
3421,719,0.2885
3421,732,0.49524999999999997
3421,763,0.2925
3421,905,0.70125
3421,925,0.70025
3422,140,0.69275
3422,220,0.22325
3422,540,0.9305000000000001
3422,599,0.43700000000000006
3422,732,0.5845
3422,909,0.8160000000000001
3423,227,0.91225
3423,686,0.897
3424,215,0.265
3424,277,0.9265000000000001
3424,466,0.42174999999999996
3424,661,0.15550000000000003
3424,732,0.23099999999999998
3424,792,0.44699999999999995
3424,798,0.7635000000000001
3424,826,0.10325000000000001
3424,833,0.9975
3424,835,0.8674999999999999
3424,936,0.9612499999999999
3425,578,0.992
3425,684,0.9630000000000001
3425,686,0.48250000000000004
3425,725,0.14300000000000002
3426,704,0.7569999999999999
3426,732,0.627
3427,795,0.9530000000000001
3428,12,0.6735
3428,159,0.67025
3429,15,0.93425
3429,61,0.944
3429,64,0.9795
3429,219,0.98275
3429,305,0.35424999999999995
3429,417,0.69475
3429,529,0.8607499999999999
3429,829,0.7909999999999999
3429,916,0.90175
3429,1108,0.4125
3429,1114,0.704
3430,704,0.97675
3430,795,0.90225
3430,850,0.9444999999999999
3430,1082,0.9997499999999999
3431,300,0.65225
3431,612,0.9775
3431,728,0.48950000000000005
3431,838,0.98
3431,850,0.9472499999999999
3431,901,0.9504999999999999
3431,997,0.17425000000000002
3431,1082,0.9995
3432,300,0.67225
3432,704,0.74575
3432,732,0.32725000000000004
3432,826,0.32875
3432,850,0.88975
3432,901,0.7847500000000001
3432,1082,0.9990000000000001
3433,901,0.9315
3434,682,0.54525
3434,705,0.48375
3434,732,0.34524999999999995
3434,901,0.937
3434,1082,0.9984999999999999
3434,1084,0.8400000000000001
3435,22,0.7725
3435,28,0.9012500000000001
3435,86,0.8560000000000001
3435,107,0.703
3435,128,0.935
3435,140,0.9684999999999999
3435,143,0.901
3435,155,0.04149999999999998
3435,215,0.9770000000000001
3435,268,0.96925
3435,282,0.9335
3435,302,0.8767499999999999
3435,319,0.9065000000000001
3435,393,0.9695
3435,536,0.984
3435,558,0.91275
3435,605,0.46299999999999997
3435,629,0.73125
3435,682,0.97275
3435,711,0.98675
3435,712,0.998
3435,739,0.8425
3435,788,0.192
3435,807,0.11549999999999999
3435,911,0.8460000000000001
3435,982,0.9239999999999999
3435,985,0.35275
3435,1025,0.6555
3435,1038,0.43000000000000005
3435,1124,0.5925
3436,179,0.9930000000000001
3436,323,0.8062499999999999
3436,613,0.9524999999999999
3436,863,0.9319999999999999
3437,672,0.9195
3438,19,0.9059999999999999
3438,23,0.99475
3438,93,0.27925
3438,177,0.4495
3438,232,0.92475
3438,348,0.34550000000000003
3438,385,0.10499999999999998
3438,406,0.9397500000000001
3438,475,0.43400000000000005
3438,631,0.96
3438,684,0.15625
3438,705,0.8214999999999999
3438,707,0.9984999999999999
3438,989,0.93025
3438,1007,0.28874999999999995
3439,23,0.79125
3439,108,0.8660000000000001
3439,232,0.68675
3439,406,0.9532499999999999
3439,417,0.09999999999999998
3439,455,0.83925
3439,479,0.21650000000000003
3439,705,0.68325
3439,707,0.9990000000000001
3439,716,0.8454999999999999
3439,901,0.94675
3439,989,0.839
3439,1007,0.369
3440,3,0.10899999999999999
3440,23,0.774
3440,232,0.70725
3440,406,0.9797499999999999
3440,575,0.47350000000000003
3440,623,0.54275
3440,631,0.869
3440,707,0.9984999999999999
3440,716,0.863
3440,873,0.7145
3440,901,0.9027499999999999
3440,989,0.58275
3440,1007,0.47075
3440,1028,0.8200000000000001
3441,256,0.31225
3441,419,0.67875
3441,716,0.37475
3441,931,0.91275
3441,1084,0.8027500000000001
3441,1096,0.9319999999999999
3442,305,0.20425
3443,868,0.9675
3444,134,0.06924999999999998
3444,389,0.9897499999999999
3444,390,0.98075
3444,520,0.9432499999999999
3444,631,0.9997499999999999
3445,8,0.6525
3445,781,0.749
3445,903,0.9835
3445,927,0.69325
3445,1050,0.92025
3447,107,0.9784999999999999
3447,152,0.556
3447,205,0.8095000000000001
3447,359,0.76325
3448,12,0.28800000000000003
3448,110,0.82725
3448,191,0.93225
3448,215,0.56375
3448,471,0.6385
3448,528,0.84625
3448,651,0.9219999999999999
3448,684,0.44675
3448,836,0.9450000000000001
3448,862,0.8734999999999999
3448,1047,0.7967500000000001
3448,1080,0.9882500000000001
3448,1096,0.9657500000000001
3448,1097,0.9375
3450,210,0.34675
3450,230,0.95475
3450,417,0.782
3450,464,0.65
3450,615,0.25675000000000003
3451,7,0.762
3451,215,0.8714999999999999
3451,531,0.9092499999999999
3451,556,0.9984999999999999
3451,809,0.92075
3451,832,0.8707499999999999
3451,833,0.9990000000000001
3451,835,0.8222499999999999
3451,848,0.10625000000000001
3451,874,0.8305
3452,155,0.23175
3452,389,0.9922500000000001
3452,422,0.71225
3452,592,0.9957499999999999
3452,631,0.9997499999999999
3452,792,0.43025
3454,863,0.525
3454,1014,0.99925
3456,144,0.895
3456,204,0.9777499999999999
3456,306,0.8885000000000001
3456,384,0.4635
3457,8,0.49275
3457,9,0.16399999999999998
3457,292,0.9012500000000001
3457,540,0.7949999999999999
3457,705,0.22299999999999998
3457,800,0.77275
3459,177,0.35124999999999995
3459,331,0.642
3459,460,0.83325
3459,487,0.96875
3459,606,0.33125000000000004
3459,689,0.18425000000000002
3459,995,0.958
3461,22,0.9804999999999999
3461,46,0.9555
3461,107,0.8945000000000001
3461,168,0.6045
3461,546,0.97925
3461,568,0.8287500000000001
3461,848,0.058250000000000024
3461,877,0.33875
3461,882,0.6425
3461,1016,0.08925
3462,140,0.9239999999999999
3462,215,0.9375
3462,230,0.8859999999999999
3462,237,0.69325
3462,270,0.972
3462,323,0.7865
3462,505,0.77475
3462,536,0.9824999999999999
3462,711,0.49475
3462,877,0.9235
3462,918,0.9910000000000001
3462,926,0.63525
3462,936,0.9757499999999999
3462,997,0.8915
3462,1008,0.9762500000000001
3462,1117,0.73925
3462,1118,0.9317500000000001
3466,35,0.9657500000000001
3466,215,0.49475
3466,1003,0.8029999999999999
3467,42,0.46475
3467,750,0.98875
3468,140,0.968
3468,194,0.9804999999999999
3468,247,0.46575
3468,323,0.9675
3468,348,0.5735
3468,421,0.8454999999999999
3468,536,0.9844999999999999
3468,553,0.79125
3468,661,0.494
3468,816,0.14075
3468,863,0.43925000000000003
3468,985,0.37475
3469,4,0.6285
3469,110,0.86575
3469,140,0.8240000000000001
3469,155,0.048250000000000015
3469,192,0.8327500000000001
3469,261,0.9624999999999999
3469,262,0.96875
3469,263,0.9372499999999999
3469,324,0.9782500000000001
3469,338,0.9365000000000001
3469,363,0.677
3469,509,0.8505
3469,536,0.9570000000000001
3469,597,0.92275
3469,598,0.97275
3469,847,0.8915
3469,888,0.84325
3469,931,0.9590000000000001
3469,1008,0.9112499999999999
3469,1010,0.798
3469,1047,0.806
3470,12,0.9624999999999999
3470,107,0.7849999999999999
3470,270,0.98925
3470,412,0.9255
3470,695,0.61925
3470,780,0.15225
3470,998,0.47450000000000003
3471,12,0.9132499999999999
3471,43,0.99725
3471,44,0.95075
3471,45,0.99
3471,177,0.22575
3471,192,0.8727499999999999
3471,222,0.58775
3471,298,0.89575
3471,323,0.7405
3471,345,0.9457500000000001
3471,396,0.9657500000000001
3471,529,0.43125
3471,603,0.92875
3471,651,0.45125000000000004
3471,684,0.45999999999999996
3471,733,0.85375
3471,816,0.43999999999999995
3471,887,0.9217500000000001
3471,919,0.34175
3471,929,0.35
3471,942,0.95225
3471,971,0.80725
3471,1003,0.29325
3471,1025,0.25775000000000003
3471,1036,0.5875
3471,1091,0.8680000000000001
3472,86,0.8260000000000001
3472,140,0.7275
3472,301,0.9715
3472,682,0.71375
3472,870,0.9265000000000001
3472,1112,0.9830000000000001
3473,7,0.172
3473,192,0.47324999999999995
3473,529,0.49475
3473,557,0.7525
3473,845,0.7375
3473,982,0.9019999999999999
3473,1008,0.87575
3474,903,0.7722500000000001
3475,21,0.7385
3475,140,0.9199999999999999
3475,215,0.9257500000000001
3475,478,0.8872500000000001
3475,849,0.20224999999999999
3475,863,0.7315
3476,8,0.29700000000000004
3476,52,0.682
3476,251,0.7822499999999999
3476,312,0.8667499999999999
3476,398,0.8142499999999999
3476,522,0.8069999999999999
3476,547,0.9664999999999999
3476,645,0.54825
3476,652,0.9219999999999999
3476,705,0.469
3476,715,0.8832500000000001
3476,732,0.31225
3476,766,0.97125
3476,822,0.7849999999999999
3476,823,0.98
3476,882,0.84825
3476,974,0.9265000000000001
3476,995,0.9815
3476,1050,0.85775
3476,1084,0.51975
3476,1096,0.29225
3477,96,0.30700000000000005
3477,471,0.9455
3477,684,0.95675
3477,1013,0.9724999999999999
3477,1114,0.3165
3478,110,0.7225
3478,134,0.8872500000000001
3478,292,0.85175
3478,685,0.9432499999999999
3478,686,0.8107500000000001
3478,687,0.9655
3478,717,0.7529999999999999
3478,862,0.9962500000000001
3478,1047,0.8852500000000001
3478,1054,0.28874999999999995
3479,12,0.38125
3479,323,0.61125
3479,377,0.9904999999999999
3479,623,0.9617500000000001
3479,638,0.9824999999999999
3479,667,0.16275
3479,863,0.9145000000000001
3479,1040,0.674
3480,197,0.9930000000000001
3480,235,0.988
3480,503,0.9824999999999999
3480,1053,0.7075
3481,94,0.9537500000000001
3481,107,0.9510000000000001
3481,155,0.10849999999999999
3481,200,0.44075
3481,230,0.7735000000000001
3481,235,0.7845
3481,323,0.69875
3481,417,0.71125
3481,471,0.84175
3481,505,0.662
3481,528,0.66125
3481,684,0.9590000000000001
3481,719,0.363
3481,763,0.21750000000000003
3481,829,0.7845
3481,846,0.9750000000000001
3481,862,0.8885000000000001
3481,863,0.60275
3483,63,0.9470000000000001
3483,64,0.98125
3483,414,0.7365
3483,417,0.32575
3483,490,0.5635
3483,623,0.31275
3483,686,0.61225
3483,1005,0.17875000000000002
3484,978,0.8069999999999999
3486,44,0.813
3487,1107,0.9970000000000001
3489,12,0.35575
3489,198,0.30700000000000005
3489,204,0.9824999999999999
3489,371,0.9295
3489,377,0.958
3489,385,0.1865
3489,414,0.686
3489,643,0.20875
3489,721,0.11225000000000002
3489,775,0.9864999999999999
3489,784,0.875
3489,954,0.88175
3489,1054,0.484
3489,1091,0.57825
3489,1108,0.7842499999999999
3490,43,0.9744999999999999
3490,45,0.80175
3490,267,0.9655
3490,363,0.27775000000000005
3490,663,0.897
3490,868,0.26125
3490,1038,0.833
3490,1039,0.30474999999999997
3490,1128,0.5955
3491,830,0.72825
3492,298,0.9155
3492,587,0.36824999999999997
3492,613,0.8342499999999999
3492,850,0.54875
3493,682,0.9610000000000001
3493,819,0.20900000000000002
3493,903,0.958
3494,215,0.6335
3494,465,0.61375
3494,467,0.34524999999999995
3494,1107,0.9815
3495,124,0.41774999999999995
3495,292,0.7609999999999999
3495,421,0.34875
3495,526,0.64725
3495,595,0.5155
3495,672,0.73075
3495,854,0.9890000000000001
3498,115,0.8972500000000001
3498,143,0.85775
3498,169,0.9702500000000001
3498,218,0.479
3498,312,0.6875
3498,401,0.7637499999999999
3498,473,0.87025
3498,597,0.59475
3498,732,0.5025
3498,813,0.97525
3498,814,0.9877499999999999
3498,1034,0.8807499999999999
3499,22,0.9795
3499,107,0.9844999999999999
3499,113,0.9830000000000001
3499,218,0.8927499999999999
3499,323,0.812
3499,465,0.9012500000000001
3499,522,0.9335
3499,525,0.48350000000000004
3499,882,0.9059999999999999
3499,929,0.15875
3499,1000,0.9877499999999999
3499,1020,0.9837499999999999
3499,1025,0.8819999999999999
3499,1123,0.84125
3501,313,0.8852500000000001
3502,179,0.9975
3502,292,0.9862500000000001
3502,540,0.29225
3503,8,0.41674999999999995
3503,12,0.25725
3503,22,0.65925
3503,43,0.79975
3503,45,0.61025
3503,86,0.73325
3503,107,0.366
3503,155,0.21500000000000002
3503,192,0.9795
3503,212,0.83575
3503,325,0.82975
3503,351,0.9870000000000001
3503,368,0.9492499999999999
3503,402,0.67475
3503,527,0.8620000000000001
3503,538,0.7529999999999999
3503,605,0.22649999999999998
3503,611,0.82375
3503,613,0.43725
3503,634,0.9535
3503,639,0.9944999999999999
3503,652,0.73675
3503,779,0.9644999999999999
3503,823,0.81975
3503,848,0.1205
3503,869,0.772
3503,887,0.8422499999999999
3503,929,0.7555000000000001
3503,942,0.9735
3503,945,0.50125
3503,982,0.5845
3503,995,0.8919999999999999
3503,1008,0.8360000000000001
3503,1020,0.28600000000000003
3503,1032,0.598
3503,1050,0.15175
3504,28,0.509
3504,160,0.8574999999999999
3504,230,0.29225
3504,258,0.88175
3504,282,0.944
3504,323,0.911
3504,379,0.63525
3504,545,0.497
3504,582,0.8975
3504,645,0.72225
3504,675,0.7325
3504,682,0.58175
3504,800,0.9055
3504,877,0.942
3504,884,0.29374999999999996
3504,905,0.45925000000000005
3504,995,0.7729999999999999
3504,1019,0.9804999999999999
3505,13,0.54825
3505,28,0.34975
3505,49,0.29200000000000004
3505,226,0.9424999999999999
3505,251,0.9757499999999999
3505,258,0.9275
3505,361,0.984
3505,545,0.33899999999999997
3505,651,0.44275
3505,682,0.93275
3505,732,0.44275
3505,799,0.57275
3505,897,0.919
3505,994,0.9595
3505,999,0.956
3505,1025,0.942
3505,1050,0.9404999999999999
3506,400,0.994
3506,959,0.99125
3507,109,0.9490000000000001
3507,215,0.93075
3507,412,0.873
3507,705,0.68125
3507,793,0.6655
3507,1062,0.8592500000000001
3508,10,0.38549999999999995
3508,56,0.8959999999999999
3508,214,0.97325
3508,215,0.8665
3508,302,0.8354999999999999
3508,668,0.933
3508,725,0.48975
3508,850,0.9352499999999999
3508,895,0.59025
3508,909,0.23975000000000002
3508,929,0.28900000000000003
3508,971,0.91425
3508,1023,0.80925
3508,1107,0.9970000000000001
3509,540,0.923
3510,52,0.9119999999999999
3510,53,0.62
3510,106,0.11499999999999999
3510,268,0.4365
3510,300,0.35450000000000004
3510,323,0.8055000000000001
3510,377,0.7569999999999999
3510,384,0.9844999999999999
3510,385,0.7729999999999999
3510,419,0.9777499999999999
3510,509,0.5305
3510,558,0.69325
3510,682,0.56125
3510,704,0.545
3510,836,0.66875
3510,887,0.913
3510,959,0.10175000000000001
3510,991,0.70725
3510,1025,0.66025
3510,1026,0.8992500000000001
3510,1028,0.9552499999999999
3511,978,0.851
3512,863,0.9352499999999999
3512,865,0.9950000000000001
3513,261,0.89175
3513,262,0.95625
3513,597,0.9397500000000001
3513,651,0.9910000000000001
3516,109,0.89825
3516,215,0.7529999999999999
3516,1054,0.4575
3516,1112,0.9884999999999999
3518,540,0.8160000000000001
3518,674,0.08374999999999999
3518,682,0.62425
3519,696,0.84975
3519,697,0.9259999999999999
3519,1116,0.24325000000000002
3521,291,0.96025
3521,455,0.84975
3521,529,0.93025
3521,540,0.8855
3521,576,0.54325
3521,717,0.72975
3521,829,0.9295
3521,929,0.34424999999999994
3521,1008,0.9577500000000001
3522,134,0.20625
3523,563,0.9924999999999999
3523,931,0.9870000000000001
3524,705,0.7927500000000001
3525,13,0.90825
3525,97,0.14800000000000002
3525,100,0.46425000000000005
3525,331,0.44925000000000004
3525,629,0.41100000000000003
3525,725,0.85575
3525,728,0.47124999999999995
3525,919,0.883
3525,967,0.5985
3525,1102,0.35975
3526,230,0.889
3526,374,0.89625
3526,588,0.841
3527,11,0.12425000000000003
3527,12,0.52975
3527,19,0.98725
3527,43,0.99675
3527,45,0.9762500000000001
3527,74,0.982
3527,195,0.9285000000000001
3527,215,0.8995
3527,302,0.8527499999999999
3527,482,0.8025
3527,530,0.9339999999999999
3527,651,0.68525
3527,663,0.7927500000000001
3527,887,0.9710000000000001
3527,891,0.69125
3527,919,0.51025
3527,998,0.8807499999999999
3527,1000,0.9592499999999999
3527,1085,0.8660000000000001
3527,1101,0.9762500000000001
3528,22,0.9735
3528,107,0.9810000000000001
3528,202,0.07774999999999999
3528,553,0.668
3528,645,0.21175
3528,704,0.74225
3528,821,0.873
3528,838,0.3075
3529,28,0.9392499999999999
3529,107,0.8422499999999999
3529,251,0.193
3529,682,0.8674999999999999
3529,700,0.8707499999999999
3529,733,0.83125
3529,849,0.87575
3529,905,0.93225
3529,999,0.62725
3529,1091,0.68225
3530,109,0.38825
3530,611,0.58425
3530,679,0.49075
3533,849,0.2965
3533,850,0.6915
3533,985,0.42774999999999996
3533,1005,0.60725
3534,25,0.95825
3534,42,0.8320000000000001
3534,328,0.9172499999999999
3534,929,0.07500000000000001
3534,930,0.22399999999999998
3535,9,0.672
3535,22,0.956
3535,96,0.14024999999999999
3535,107,0.9470000000000001
3535,113,0.95425
3535,141,0.7967500000000001
3535,152,0.86225
3535,155,0.12
3535,173,0.47450000000000003
3535,276,0.7849999999999999
3535,285,0.879
3535,286,0.8242499999999999
3535,302,0.65125
3535,312,0.8547499999999999
3535,378,0.62
3535,414,0.16499999999999998
3535,417,0.21150000000000002
3535,473,0.8632500000000001
3535,529,0.22875
3535,547,0.9690000000000001
3535,605,0.39675000000000005
3535,652,0.53775
3535,682,0.85425
3535,704,0.52775
3535,732,0.39975000000000005
3535,763,0.21000000000000002
3535,779,0.43674999999999997
3535,823,0.9239999999999999
3535,824,0.87625
3535,877,0.88825
3535,903,0.9757499999999999
3535,910,0.9072499999999999
3535,936,0.9339999999999999
3535,982,0.72825
3535,1084,0.96075
3535,1085,0.95825
3536,190,0.8879999999999999
3536,704,0.8600000000000001
3536,847,0.7985
3536,865,0.98675
3538,8,0.60175
3538,276,0.30074999999999996
3538,277,0.96
3538,518,0.17375000000000002
3538,537,0.8207500000000001
3538,567,0.98325
3539,134,0.21400000000000002
3539,684,0.9252499999999999
3540,540,0.643
3543,6,0.57975
3543,235,0.9655
3543,305,0.65
3543,354,0.9464999999999999
3543,774,0.50025
3544,42,0.61125
3544,129,0.11599999999999999
3544,223,0.99475
3544,275,0.9295
3544,276,0.73425
3544,286,0.8905000000000001
3545,5,0.907
3545,17,0.37
3545,107,0.41574999999999995
